den;datum;orp_kod;orp_nazev;incidence_7;incidence_65_7;incidence_75_7;prevalence;prevalence_65;prevalence_75;aktualni_pocet_hospitalizovanych_osob;nove_hosp_7;testy_7
středa;2020-08-05;2008;Hořovice;3;0;0;10;1;0;;0;94
středa;2020-08-05;6309;Pacov;6;0;0;18;0;0;;0;42
středa;2020-08-05;6308;Nové Město na Moravě;2;0;0;5;2;2;;0;30
středa;2020-08-05;2007;Dobříš;5;0;0;10;0;0;;0;70
středa;2020-08-05;2005;Černošice;32;2;0;94;5;2;1;2;790
středa;2020-08-05;2006;Český Brod;1;0;0;7;1;0;;0;78
středa;2020-08-05;6307;Náměšť nad Oslavou;1;0;0;1;0;0;;0;19
středa;2020-08-05;6306;Moravské Budějovice;2;0;0;2;0;0;;0;27
středa;2020-08-05;2004;Čáslav;6;3;2;7;3;2;;0;73
středa;2020-08-05;6304;Chotěboř;0;0;0;2;0;0;1;0;31
středa;2020-08-05;2002;Beroun;9;0;0;19;1;1;;0;218
středa;2020-08-05;2003;Brandýs n.L.- St.Boleslav;13;0;0;53;3;2;1;1;562
středa;2020-08-05;6305;Jihlava;11;1;0;74;33;31;;0;268
středa;2020-08-05;6302;Havlíčkův Brod;4;1;1;20;8;5;1;2;115
středa;2020-08-05;6303;Humpolec;1;0;0;3;0;0;;0;21
středa;2020-08-05;2001;Benešov;7;0;0;19;1;0;;0;244
středa;2020-08-05;0;Praha;334;20;11;902;52;25;15;13;8334
středa;2020-08-05;6301;Bystřice nad Pernštejnem;6;0;0;6;0;0;;0;28
středa;2020-08-05;5315;Žamberk;2;0;0;2;0;0;;0;46
středa;2020-08-05;5314;Vysoké Mýto;10;1;0;24;2;1;;0;187
středa;2020-08-05;5313;Ústí nad Orlicí;2;0;0;4;0;0;;0;55
středa;2020-08-05;5312;Svitavy;0;0;0;3;0;0;1;0;73
středa;2020-08-05;5311;Přelouč;2;0;0;3;1;0;;0;54
středa;2020-08-05;5310;Polička;0;0;0;0;0;0;;0;55
středa;2020-08-05;5309;Pardubice;20;0;0;25;0;0;;0;422
středa;2020-08-05;5308;Moravská Třebová;0;0;0;0;0;0;;0;36
středa;2020-08-05;5307;Litomyšl;6;0;0;27;1;1;1;0;159
středa;2020-08-05;5306;Lanškroun;2;0;0;13;0;0;;0;97
středa;2020-08-05;5305;Králíky;1;0;0;3;0;0;;0;21
středa;2020-08-05;5304;Chrudim;7;0;0;16;4;1;2;1;253
středa;2020-08-05;5303;Holice;2;0;0;3;0;0;;0;45
středa;2020-08-05;5302;Hlinsko;0;0;0;0;0;0;;0;32
středa;2020-08-05;5301;Česká Třebová;1;0;0;2;0;0;;0;27
středa;2020-08-05;5215;Vrchlabí;1;1;1;1;1;1;1;1;80
středa;2020-08-05;5214;Trutnov;4;0;0;6;0;0;;0;347
středa;2020-08-05;5213;Rychnov nad Kněžnou;4;0;0;4;0;0;;0;62
středa;2020-08-05;5212;Nový Bydžov;2;0;0;2;0;0;;0;38
středa;2020-08-05;5211;Nové Město nad Metují;2;0;0;4;1;1;;0;50
středa;2020-08-05;5210;Nová Paka;0;0;0;1;0;0;;0;31
středa;2020-08-05;5209;Náchod;5;1;0;11;3;0;;0;128
středa;2020-08-05;5208;Kostelec nad Orlicí;7;0;0;14;0;0;;0;112
středa;2020-08-05;5207;Jičín;5;3;2;8;4;3;;0;81
středa;2020-08-05;5206;Jaroměř;2;0;0;4;1;0;;0;86
středa;2020-08-05;5205;Hradec Králové;16;0;0;38;2;0;;0;514
středa;2020-08-05;5204;Hořice;0;0;0;0;0;0;;0;20
středa;2020-08-05;5203;Dvůr Králové nad Labem;4;0;0;4;0;0;;0;63
středa;2020-08-05;5202;Dobruška;1;0;0;1;0;0;;0;44
středa;2020-08-05;5201;Broumov;4;0;0;5;0;0;;0;21
středa;2020-08-05;5110;Železný Brod;1;0;0;2;0;0;;0;30
středa;2020-08-05;5109;Turnov;7;0;0;23;0;0;;0;183
středa;2020-08-05;5108;Tanvald;0;0;0;2;2;1;;0;72
středa;2020-08-05;5107;Semily;3;0;0;4;0;0;;0;35
středa;2020-08-05;5106;Nový Bor;1;0;0;3;0;0;;0;28
středa;2020-08-05;8022;Vítkov;0;0;0;0;0;0;;0;50
středa;2020-08-05;5105;Liberec;9;0;0;34;2;1;;0;329
středa;2020-08-05;5104;Jilemnice;0;0;0;1;0;0;;0;17
středa;2020-08-05;8021;Třinec;13;4;2;32;7;3;2;1;429
středa;2020-08-05;8020;Rýmařov;0;0;0;0;0;0;;0;48
středa;2020-08-05;5102;Frýdlant;0;0;0;2;0;0;;0;55
středa;2020-08-05;5103;Jablonec nad Nisou;2;0;0;25;2;0;;0;358
středa;2020-08-05;8019;Ostrava;47;3;2;110;11;5;7;5;1761
čtvrtek;2020-08-06;2012;Kutná Hora;3;0;0;8;1;0;;0;125
čtvrtek;2020-08-06;6314;Velké Meziříčí;0;0;0;0;0;0;;0;41
čtvrtek;2020-08-06;2011;Kralupy nad Vltavou;4;0;0;8;0;0;;0;101
čtvrtek;2020-08-06;6313;Třebíč;2;0;0;6;0;0;;0;135
čtvrtek;2020-08-06;2013;Lysá nad Labem;2;0;0;11;0;0;;0;112
čtvrtek;2020-08-06;6315;Žďár nad Sázavou;5;0;0;7;1;1;;0;94
čtvrtek;2020-08-06;2014;Mělník;2;0;0;6;1;0;;0;76
čtvrtek;2020-08-06;6401;Blansko;1;0;0;4;0;0;;0;58
čtvrtek;2020-08-06;2015;Mladá Boleslav;13;0;0;27;0;0;;0;394
čtvrtek;2020-08-06;6402;Boskovice;2;0;0;2;0;0;;0;54
čtvrtek;2020-08-06;2016;Mnichovo Hradiště;2;0;0;6;0;0;;0;46
čtvrtek;2020-08-06;6403;Brno;50;1;0;125;3;0;4;1;844
čtvrtek;2020-08-06;2017;Neratovice;3;0;0;13;2;0;;0;167
čtvrtek;2020-08-06;6404;Břeclav;7;1;1;22;5;3;3;1;132
čtvrtek;2020-08-06;2018;Nymburk;4;0;0;22;0;0;;0;185
čtvrtek;2020-08-06;6405;Bučovice;0;0;0;0;0;0;;0;25
čtvrtek;2020-08-06;2019;Poděbrady;3;0;0;14;1;1;;0;159
čtvrtek;2020-08-06;6406;Hodonín;5;1;0;12;5;1;;0;151
čtvrtek;2020-08-06;2021;Rakovník;1;0;0;5;0;0;;0;79
čtvrtek;2020-08-06;6408;Ivančice;1;0;0;2;1;1;;0;33
čtvrtek;2020-08-06;6407;Hustopeče;2;1;0;10;3;0;1;1;59
čtvrtek;2020-08-06;2020;Příbram;10;2;1;16;2;1;;0;182
čtvrtek;2020-08-06;2022;Říčany;11;0;0;23;0;1;;0;376
čtvrtek;2020-08-06;2023;Sedlčany;1;0;0;1;0;0;;0;39
čtvrtek;2020-08-06;6410;Kyjov;6;1;0;10;3;1;;0;192
čtvrtek;2020-08-06;6409;Kuřim;1;0;0;1;0;0;;0;55
čtvrtek;2020-08-06;2024;Slaný;3;0;0;9;0;0;;0;71
čtvrtek;2020-08-06;6412;Moravský Krumlov;1;0;0;1;0;0;;0;34
čtvrtek;2020-08-06;6411;Mikulov;2;0;0;3;1;1;1;0;50
čtvrtek;2020-08-06;2025;Vlašim;0;0;0;1;0;0;1;1;86
čtvrtek;2020-08-06;2026;Votice;0;0;0;1;0;0;1;1;48
čtvrtek;2020-08-06;6413;Pohořelice;1;0;0;1;0;0;;0;21
čtvrtek;2020-08-06;6414;Rosice;1;0;0;1;0;0;;0;29
čtvrtek;2020-08-06;3101;Blatná;0;0;0;0;0;0;;0;21
čtvrtek;2020-08-06;3102;České Budějovice;8;0;0;19;1;0;;1;293
čtvrtek;2020-08-06;6415;Slavkov u Brna;1;0;0;9;2;0;1;0;34
čtvrtek;2020-08-06;3103;Český Krumlov;2;0;0;3;0;0;;0;47
čtvrtek;2020-08-06;6416;Šlapanice;3;0;0;8;1;1;;0;115
čtvrtek;2020-08-06;3104;Dačice;0;0;0;2;0;0;;0;27
čtvrtek;2020-08-06;6417;Tišnov;1;0;0;1;0;0;;0;46
čtvrtek;2020-08-06;3105;Jindřichův Hradec;2;0;0;4;0;0;;0;83
čtvrtek;2020-08-06;6418;Veselí nad Moravou;1;0;0;2;1;1;;0;74
čtvrtek;2020-08-06;3106;Kaplice;1;0;0;1;0;0;;0;43
čtvrtek;2020-08-06;6419;Vyškov;2;0;0;2;0;0;;0;56
čtvrtek;2020-08-06;6420;Znojmo;14;1;0;29;2;1;;0;228
čtvrtek;2020-08-06;3108;Písek;6;0;0;8;0;0;;0;118
čtvrtek;2020-08-06;3107;Milevsko;0;0;0;1;0;0;;0;29
čtvrtek;2020-08-06;6421;Židlochovice;2;0;0;6;0;0;1;0;49
čtvrtek;2020-08-06;3109;Prachatice;11;2;1;51;2;1;1;1;287
čtvrtek;2020-08-06;7101;Hranice;3;0;0;5;0;0;;0;64
čtvrtek;2020-08-06;7102;Jeseník;0;0;0;0;0;0;;0;53
čtvrtek;2020-08-06;3110;Soběslav;0;0;0;4;0;0;;0;48
čtvrtek;2020-08-06;7103;Konice;1;0;0;1;0;0;;0;14
čtvrtek;2020-08-06;3111;Strakonice;3;0;0;6;0;0;;0;85
čtvrtek;2020-08-06;7104;Lipník nad Bečvou;2;0;0;3;0;0;;0;22
čtvrtek;2020-08-06;3112;Tábor;13;2;1;30;4;2;1;1;347
čtvrtek;2020-08-06;7105;Litovel;0;0;0;-1;-1;0;;0;22
čtvrtek;2020-08-06;3113;Trhové Sviny;0;0;0;1;0;0;;0;6
čtvrtek;2020-08-06;7106;Mohelnice;0;0;0;0;0;0;;0;16
čtvrtek;2020-08-06;3115;Týn nad Vltavou;2;0;0;4;0;0;;0;16
čtvrtek;2020-08-06;3114;Třeboň;1;1;1;3;1;1;;1;39
čtvrtek;2020-08-06;7107;Olomouc;20;3;2;43;4;3;;1;301
čtvrtek;2020-08-06;7108;Prostějov;11;0;0;39;0;0;1;0;191
čtvrtek;2020-08-06;3116;Vimperk;1;0;0;1;0;0;;0;69
čtvrtek;2020-08-06;3117;Vodňany;1;0;0;7;0;0;;0;23
čtvrtek;2020-08-06;7110;Šternberk;4;0;0;7;0;0;;0;42
čtvrtek;2020-08-06;7109;Přerov;5;1;0;10;1;0;;0;147
čtvrtek;2020-08-06;7111;Šumperk;3;1;0;13;3;1;;0;132
čtvrtek;2020-08-06;3201;Blovice;0;0;0;0;0;0;;0;21
čtvrtek;2020-08-06;3202;Domažlice;1;0;0;2;0;-1;;0;29
čtvrtek;2020-08-06;3203;Horažďovice;2;0;0;2;0;0;;0;62
čtvrtek;2020-08-06;7112;Uničov;0;0;0;1;1;1;;0;29
čtvrtek;2020-08-06;7113;Zábřeh;0;0;0;1;0;0;;0;39
čtvrtek;2020-08-06;3204;Horšovský Týn;1;0;0;1;0;0;;0;18
čtvrtek;2020-08-06;3205;Klatovy;1;0;0;7;1;0;1;0;83
čtvrtek;2020-08-06;7201;Bystřice pod Hostýnem;0;0;0;0;0;0;;0;22
čtvrtek;2020-08-06;3206;Kralovice;0;0;0;0;0;0;;0;30
čtvrtek;2020-08-06;7202;Holešov;4;2;0;4;2;0;1;1;57
čtvrtek;2020-08-06;7203;Kroměříž;10;7;5;16;9;7;2;2;194
čtvrtek;2020-08-06;7204;Luhačovice;0;0;0;2;0;0;;0;29
čtvrtek;2020-08-06;3207;Nepomuk;0;0;0;0;0;0;;0;24
čtvrtek;2020-08-06;3208;Nýřany;4;2;0;6;2;0;2;2;85
čtvrtek;2020-08-06;7205;Otrokovice;0;0;0;0;0;0;;0;46
čtvrtek;2020-08-06;3209;Plzeň;26;1;0;38;1;0;;0;413
čtvrtek;2020-08-06;7206;Rožnov pod Radhoštěm;1;0;0;1;0;0;;0;79
čtvrtek;2020-08-06;3210;Přeštice;2;1;0;4;2;0;;0;56
čtvrtek;2020-08-06;3211;Rokycany;0;0;0;5;0;0;;0;169
čtvrtek;2020-08-06;7207;Uherské Hradiště;10;1;0;15;2;0;1;1;249
čtvrtek;2020-08-06;3212;Stod;3;0;0;3;0;0;;0;31
čtvrtek;2020-08-06;3213;Stříbro;0;0;0;0;0;0;;0;18
čtvrtek;2020-08-06;7208;Uherský Brod;4;0;0;18;3;0;1;0;228
čtvrtek;2020-08-06;7209;Valašské Klobouky;2;0;0;6;0;0;;0;62
čtvrtek;2020-08-06;3214;Sušice;0;0;0;1;1;1;;0;40
čtvrtek;2020-08-06;3215;Tachov;1;0;0;2;0;0;;0;38
čtvrtek;2020-08-06;7210;Valašské Meziříčí;2;0;0;3;0;0;;0;122
čtvrtek;2020-08-06;7211;Vizovice;0;0;0;1;0;0;;0;22
čtvrtek;2020-08-06;4101;Aš;1;0;0;1;0;0;;0;37
čtvrtek;2020-08-06;7212;Vsetín;3;0;0;5;0;0;1;0;155
čtvrtek;2020-08-06;4102;Cheb;7;0;0;10;1;0;;0;116
čtvrtek;2020-08-06;4103;Karlovy Vary;6;0;0;11;0;0;;0;152
čtvrtek;2020-08-06;7213;Zlín;6;0;0;20;1;1;;0;269
čtvrtek;2020-08-06;8001;Bílovec;2;0;0;6;0;0;;0;136
čtvrtek;2020-08-06;4104;Kraslice;0;0;0;0;0;0;;0;7
čtvrtek;2020-08-06;8002;Bohumín;19;3;1;32;7;3;2;2;282
čtvrtek;2020-08-06;4105;Mariánské Lázně;4;1;1;5;1;1;;0;63
čtvrtek;2020-08-06;8003;Bruntál;0;0;0;5;2;0;;0;122
čtvrtek;2020-08-06;4106;Ostrov;0;0;0;1;0;0;;0;34
čtvrtek;2020-08-06;8004;Český Těšín;13;1;0;23;3;2;1;0;191
čtvrtek;2020-08-06;8005;Frenštát pod Radhoštěm;1;0;0;2;0;0;;0;59
čtvrtek;2020-08-06;4201;Bílina;0;0;0;0;0;0;;0;33
čtvrtek;2020-08-06;8006;Frýdek-Místek;21;3;1;65;13;5;10;2;855
čtvrtek;2020-08-06;4107;Sokolov;3;0;0;5;1;1;;0;90
čtvrtek;2020-08-06;4202;Děčín;0;0;0;4;0;0;;0;147
čtvrtek;2020-08-06;4203;Chomutov;6;0;0;9;0;0;;0;159
čtvrtek;2020-08-06;8007;Frýdlant nad Ostravicí;0;0;0;8;3;3;4;0;176
čtvrtek;2020-08-06;4204;Kadaň;2;0;0;5;0;0;;0;73
čtvrtek;2020-08-06;4205;Litoměřice;6;0;0;24;6;3;;0;198
čtvrtek;2020-08-06;4206;Litvínov;4;0;0;6;1;1;;0;129
čtvrtek;2020-08-06;4207;Louny;2;0;0;2;0;0;;0;56
čtvrtek;2020-08-06;4208;Lovosice;2;0;0;6;1;0;;0;59
čtvrtek;2020-08-06;8008;Havířov;13;2;1;54;14;10;11;1;866
čtvrtek;2020-08-06;8009;Hlučín;2;0;0;8;1;1;;0;217
čtvrtek;2020-08-06;4209;Most;3;0;0;10;3;2;1;1;122
čtvrtek;2020-08-06;4210;Podbořany;2;0;0;4;0;0;1;1;39
čtvrtek;2020-08-06;8010;Jablunkov;140;62;35;155;70;39;1;1;461
čtvrtek;2020-08-06;8011;Karviná;13;2;1;46;9;6;5;3;468
čtvrtek;2020-08-06;4211;Roudnice nad Labem;6;1;0;11;1;0;1;1;98
čtvrtek;2020-08-06;4212;Rumburk;0;0;0;0;0;0;;0;57
čtvrtek;2020-08-06;8012;Kopřivnice;8;0;0;19;2;2;1;1;228
čtvrtek;2020-08-06;8013;Kravaře;8;0;0;10;0;0;1;1;159
čtvrtek;2020-08-06;4213;Teplice;3;0;0;8;2;0;;0;250
čtvrtek;2020-08-06;4215;Varnsdorf;0;0;0;0;0;0;;0;33
čtvrtek;2020-08-06;8015;Nový Jičín;0;0;0;1;0;0;;0;244
čtvrtek;2020-08-06;4214;Ústí nad Labem;5;3;1;21;6;3;2;2;305
čtvrtek;2020-08-06;8014;Krnov;1;1;0;2;2;0;1;0;171
čtvrtek;2020-08-06;8018;Orlová;6;0;0;25;4;1;3;0;268
čtvrtek;2020-08-06;8017;Opava;4;0;0;11;3;2;1;0;519
čtvrtek;2020-08-06;8016;Odry;1;0;0;1;0;0;;0;83
čtvrtek;2020-08-06;4216;Žatec;2;0;0;2;0;0;;0;30
čtvrtek;2020-08-06;5101;Česká Lípa;13;1;0;18;1;0;1;1;164
čtvrtek;2020-08-06;8019;Ostrava;48;3;2;111;10;5;5;5;1740
čtvrtek;2020-08-06;5103;Jablonec nad Nisou;3;0;0;23;2;0;;0;346
čtvrtek;2020-08-06;5102;Frýdlant;0;0;0;2;0;0;;0;46
čtvrtek;2020-08-06;8020;Rýmařov;0;0;0;0;0;0;;0;55
čtvrtek;2020-08-06;8021;Třinec;16;4;2;32;7;3;2;1;416
čtvrtek;2020-08-06;5104;Jilemnice;4;1;0;5;1;0;;0;17
čtvrtek;2020-08-06;5105;Liberec;8;0;0;32;0;0;;0;328
čtvrtek;2020-08-06;8022;Vítkov;0;0;0;0;0;0;;0;55
čtvrtek;2020-08-06;5106;Nový Bor;1;0;0;3;0;0;;0;29
čtvrtek;2020-08-06;5107;Semily;4;0;0;5;0;0;;0;34
čtvrtek;2020-08-06;5108;Tanvald;0;0;0;2;2;1;;0;66
čtvrtek;2020-08-06;5109;Turnov;3;0;0;23;0;0;;0;134
čtvrtek;2020-08-06;5110;Železný Brod;1;0;0;2;0;0;;0;22
čtvrtek;2020-08-06;5201;Broumov;5;0;0;6;0;0;;0;30
čtvrtek;2020-08-06;5202;Dobruška;0;0;0;1;0;0;;0;43
čtvrtek;2020-08-06;5203;Dvůr Králové nad Labem;4;0;0;4;0;0;;0;59
čtvrtek;2020-08-06;5204;Hořice;0;0;0;0;0;0;;0;20
čtvrtek;2020-08-06;5205;Hradec Králové;17;0;0;36;2;0;;0;501
čtvrtek;2020-08-06;5206;Jaroměř;2;0;0;4;1;0;;0;51
čtvrtek;2020-08-06;5207;Jičín;4;2;1;8;4;3;;0;77
čtvrtek;2020-08-06;5208;Kostelec nad Orlicí;4;0;0;14;0;0;;0;110
čtvrtek;2020-08-06;5209;Náchod;6;1;0;13;3;0;;0;141
čtvrtek;2020-08-06;5210;Nová Paka;0;0;0;0;0;0;;0;30
čtvrtek;2020-08-06;5211;Nové Město nad Metují;0;0;0;4;1;1;;0;56
čtvrtek;2020-08-06;5212;Nový Bydžov;2;0;0;3;0;0;;0;36
čtvrtek;2020-08-06;5213;Rychnov nad Kněžnou;4;0;0;4;0;0;;0;78
čtvrtek;2020-08-06;5214;Trutnov;3;0;0;6;0;0;;0;378
čtvrtek;2020-08-06;5215;Vrchlabí;1;1;1;1;1;1;1;1;88
čtvrtek;2020-08-06;5301;Česká Třebová;1;0;0;2;0;0;;0;24
čtvrtek;2020-08-06;5302;Hlinsko;0;0;0;0;0;0;;0;33
čtvrtek;2020-08-06;5303;Holice;2;0;0;3;0;0;;0;52
čtvrtek;2020-08-06;5304;Chrudim;5;0;0;14;2;1;2;1;244
čtvrtek;2020-08-06;5305;Králíky;1;0;0;3;0;0;;0;17
čtvrtek;2020-08-06;5306;Lanškroun;4;0;0;7;0;0;;0;96
čtvrtek;2020-08-06;5307;Litomyšl;4;0;0;25;1;1;1;0;127
čtvrtek;2020-08-06;5308;Moravská Třebová;0;0;0;0;0;0;;0;36
čtvrtek;2020-08-06;5309;Pardubice;21;2;0;28;2;0;;0;447
čtvrtek;2020-08-06;5310;Polička;0;0;0;0;0;0;;0;43
čtvrtek;2020-08-06;5311;Přelouč;3;0;0;4;1;0;;0;63
čtvrtek;2020-08-06;5312;Svitavy;0;0;0;2;0;0;;0;70
čtvrtek;2020-08-06;5313;Ústí nad Orlicí;2;0;0;4;0;0;;0;54
čtvrtek;2020-08-06;5314;Vysoké Mýto;9;1;0;26;2;1;;0;184
čtvrtek;2020-08-06;5315;Žamberk;1;0;0;2;0;0;;0;52
čtvrtek;2020-08-06;6301;Bystřice nad Pernštejnem;6;0;0;6;0;0;;0;34
čtvrtek;2020-08-06;0;Praha;341;19;10;885;52;25;16;13;8236
čtvrtek;2020-08-06;2001;Benešov;11;0;0;23;1;0;;0;279
čtvrtek;2020-08-06;6303;Humpolec;0;0;0;2;0;0;;0;17
čtvrtek;2020-08-06;6302;Havlíčkův Brod;5;1;1;21;8;5;1;2;110
čtvrtek;2020-08-06;6305;Jihlava;10;1;1;74;33;31;;0;266
čtvrtek;2020-08-06;2003;Brandýs n.L.- St.Boleslav;14;0;0;49;3;2;1;1;581
čtvrtek;2020-08-06;2002;Beroun;7;0;0;21;1;1;;0;203
čtvrtek;2020-08-06;6304;Chotěboř;0;0;0;2;0;0;1;0;32
čtvrtek;2020-08-06;2004;Čáslav;6;3;2;7;3;2;;0;79
čtvrtek;2020-08-06;6306;Moravské Budějovice;2;0;0;2;0;0;;0;28
čtvrtek;2020-08-06;6307;Náměšť nad Oslavou;1;0;0;1;0;0;;0;18
čtvrtek;2020-08-06;2006;Český Brod;1;0;0;6;0;0;;0;78
čtvrtek;2020-08-06;2005;Černošice;24;2;0;76;5;2;1;2;730
čtvrtek;2020-08-06;6308;Nové Město na Moravě;0;0;0;5;2;2;;0;34
čtvrtek;2020-08-06;6309;Pacov;3;0;0;18;0;0;;0;37
čtvrtek;2020-08-06;2008;Hořovice;3;0;0;9;1;0;;0;87
čtvrtek;2020-08-06;6310;Pelhřimov;1;0;0;5;0;0;;0;57
čtvrtek;2020-08-06;2009;Kladno;9;0;0;27;0;0;;0;212
čtvrtek;2020-08-06;2007;Dobříš;5;0;0;11;0;0;;0;71
čtvrtek;2020-08-06;6311;Světlá nad Sázavou;5;0;0;5;0;0;;0;38
čtvrtek;2020-08-06;2010;Kolín;23;1;0;25;1;0;1;1;387
čtvrtek;2020-08-06;6312;Telč;2;0;0;5;0;0;;0;36
pátek;2020-08-07;3202;Domažlice;1;0;0;2;0;-1;;0;50
pátek;2020-08-07;3201;Blovice;0;0;0;0;0;0;;0;19
pátek;2020-08-07;7111;Šumperk;2;1;0;14;3;1;;0;110
pátek;2020-08-07;7109;Přerov;5;1;0;10;1;0;;0;146
pátek;2020-08-07;7110;Šternberk;4;0;0;7;0;0;;0;44
pátek;2020-08-07;3117;Vodňany;1;0;0;7;0;0;;0;25
pátek;2020-08-07;3116;Vimperk;0;0;0;1;0;0;;0;71
pátek;2020-08-07;7108;Prostějov;9;0;0;38;0;0;1;0;189
pátek;2020-08-07;7107;Olomouc;26;3;2;46;4;3;1;2;276
pátek;2020-08-07;3114;Třeboň;2;1;1;4;1;1;;1;41
pátek;2020-08-07;3115;Týn nad Vltavou;2;0;0;4;0;0;;0;21
pátek;2020-08-07;7106;Mohelnice;0;0;0;0;0;0;;0;12
pátek;2020-08-07;3113;Trhové Sviny;0;0;0;1;0;0;;0;13
pátek;2020-08-07;7105;Litovel;0;0;0;-1;-1;0;;0;19
pátek;2020-08-07;3112;Tábor;12;0;0;30;4;2;2;2;277
pátek;2020-08-07;7104;Lipník nad Bečvou;2;0;0;3;0;0;;0;17
pátek;2020-08-07;3111;Strakonice;4;2;1;9;2;1;;0;105
pátek;2020-08-07;7103;Konice;1;0;0;1;0;0;;0;12
pátek;2020-08-07;3110;Soběslav;0;0;0;4;0;0;;0;36
pátek;2020-08-07;7102;Jeseník;0;0;0;0;0;0;;0;51
pátek;2020-08-07;7101;Hranice;2;0;0;5;0;0;;0;64
pátek;2020-08-07;3109;Prachatice;7;2;1;51;2;1;1;1;346
pátek;2020-08-07;6421;Židlochovice;5;0;0;9;0;0;1;0;60
pátek;2020-08-07;3107;Milevsko;1;0;0;1;0;0;;0;27
pátek;2020-08-07;3108;Písek;8;1;1;10;1;1;;0;132
pátek;2020-08-07;6420;Znojmo;9;1;0;27;2;1;;0;236
pátek;2020-08-07;6419;Vyškov;1;0;0;2;0;0;;0;58
pátek;2020-08-07;3106;Kaplice;0;0;0;1;0;0;;0;42
pátek;2020-08-07;6418;Veselí nad Moravou;2;0;0;3;1;1;;0;77
pátek;2020-08-07;3105;Jindřichův Hradec;3;0;0;5;0;0;;0;78
pátek;2020-08-07;6417;Tišnov;1;0;0;1;0;0;;0;45
pátek;2020-08-07;3104;Dačice;0;0;0;2;0;0;;0;27
pátek;2020-08-07;6416;Šlapanice;3;0;0;8;1;1;;0;116
pátek;2020-08-07;3103;Český Krumlov;1;0;0;3;0;0;;0;53
pátek;2020-08-07;6415;Slavkov u Brna;1;0;0;9;2;0;1;0;36
pátek;2020-08-07;3102;České Budějovice;9;0;0;19;1;0;;1;308
pátek;2020-08-07;6414;Rosice;0;0;0;1;0;0;;0;32
pátek;2020-08-07;3101;Blatná;1;0;0;1;0;0;;0;32
pátek;2020-08-07;6413;Pohořelice;0;0;0;1;0;0;;0;19
pátek;2020-08-07;2026;Votice;0;0;0;1;0;0;;0;37
pátek;2020-08-07;2025;Vlašim;0;0;0;1;0;0;;1;82
pátek;2020-08-07;6411;Mikulov;0;0;0;3;1;1;1;0;49
pátek;2020-08-07;6412;Moravský Krumlov;1;0;0;1;0;0;;0;33
pátek;2020-08-07;2024;Slaný;4;0;0;10;0;0;;0;69
pátek;2020-08-07;6409;Kuřim;2;0;0;2;0;0;;0;56
pátek;2020-08-07;6410;Kyjov;8;1;0;11;3;1;;0;203
pátek;2020-08-07;2023;Sedlčany;1;0;0;1;0;0;;0;42
pátek;2020-08-07;2022;Říčany;12;0;0;25;0;1;;0;349
pátek;2020-08-07;2020;Příbram;10;2;1;16;2;1;;0;180
pátek;2020-08-07;6407;Hustopeče;1;0;0;9;3;0;1;1;50
pátek;2020-08-07;6408;Ivančice;0;0;0;2;1;1;;0;37
pátek;2020-08-07;2021;Rakovník;1;0;0;6;0;0;;0;81
pátek;2020-08-07;6406;Hodonín;4;1;0;12;4;0;;0;149
pátek;2020-08-07;2019;Poděbrady;4;0;0;13;0;0;;0;146
pátek;2020-08-07;6405;Bučovice;0;0;0;0;0;0;;0;23
pátek;2020-08-07;2018;Nymburk;3;0;0;23;0;0;;0;216
pátek;2020-08-07;6404;Břeclav;12;1;1;25;5;3;3;1;143
pátek;2020-08-07;2017;Neratovice;4;0;0;14;2;0;;0;187
pátek;2020-08-07;6403;Brno;59;2;0;129;4;0;4;2;834
pátek;2020-08-07;2016;Mnichovo Hradiště;0;0;0;6;0;0;;0;59
pátek;2020-08-07;6402;Boskovice;5;0;0;5;0;0;;0;57
pátek;2020-08-07;2015;Mladá Boleslav;16;0;0;33;0;0;;0;460
pátek;2020-08-07;6401;Blansko;1;0;0;4;0;0;;0;49
pátek;2020-08-07;2014;Mělník;3;0;0;5;1;0;;0;88
pátek;2020-08-07;6315;Žďár nad Sázavou;4;0;0;8;1;1;;0;105
pátek;2020-08-07;2013;Lysá nad Labem;2;0;0;11;0;0;;0;141
pátek;2020-08-07;6313;Třebíč;2;0;0;6;0;0;;0;116
pátek;2020-08-07;2011;Kralupy nad Vltavou;5;0;0;7;0;0;;0;130
pátek;2020-08-07;6314;Velké Meziříčí;0;0;0;0;0;0;;0;39
pátek;2020-08-07;2012;Kutná Hora;7;0;0;10;0;0;;0;140
pátek;2020-08-07;5101;Česká Lípa;8;0;0;17;1;0;1;0;164
pátek;2020-08-07;4216;Žatec;2;0;0;2;0;0;;0;30
pátek;2020-08-07;8016;Odry;0;0;0;1;0;0;;0;88
pátek;2020-08-07;8017;Opava;5;0;0;9;3;2;1;0;553
pátek;2020-08-07;8018;Orlová;3;0;0;26;4;1;2;0;272
pátek;2020-08-07;8014;Krnov;1;1;0;2;2;0;1;0;181
pátek;2020-08-07;4214;Ústí nad Labem;5;3;1;20;6;3;2;1;296
pátek;2020-08-07;8015;Nový Jičín;0;0;0;1;0;0;;0;236
pátek;2020-08-07;4215;Varnsdorf;0;0;0;0;0;0;;0;28
pátek;2020-08-07;4213;Teplice;2;0;0;7;1;0;;0;262
pátek;2020-08-07;8013;Kravaře;10;0;0;12;0;0;1;1;164
